Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
19,1,3,489,-55,-26,-9,489,-65,-39,-8
19,1,7,489,-55,-26,-9,489,-65,-39,-8
19,1,12,489,-55,-26,-9,489,-65,-39,-8
19,1,21,489,-55,-32,-9,489,-65,-39,-8
19,1,28,489,-55,-32,-9,489,-65,-39,-8
19,1,39,489,-55,-32,-9,489,-65,-39,-8
19,1,49,489,-55,-32,-9,489,-65,-39,-8
19,1,62,489,-55,-32,-9,489,-65,-39,-8
19,1,76,489,-55,-32,-9,489,-65,-39,-8
19,1,87,489,-55,-32,-9,489,-65,-39,-8
19,1,102,489,-55,-32,-9,489,-65,-39,-8
19,1,115,489,-55,-32,-9,489,-65,-39,-8
19,1,131,489,-55,-32,-9,489,-65,-39,-8
19,1,144,489,-55,-32,-9,489,-53,-29,-8
19,1,162,489,-55,-32,-9,489,-53,-29,-8
19,1,176,489,-47,-24,-9,489,-59,-29,-8
19,1,194,489,-47,-24,-9,489,-59,-29,-8
19,1,213,489,-47,-17,-9,489,-59,-29,-8
19,1,229,489,-47,-17,-9,489,-59,-29,-8
19,1,245,481,-47,-17,-9,489,-59,-29,-8
19,1,265,481,-47,-17,-9,489,-59,-36,-8
19,1,286,481,-71,-39,-9,489,-59,-36,-8
19,1,303,481,-71,-39,-9,489,-47,-13,-8
19,1,320,481,-71,-39,-9,489,-47,-13,-8
19,1,342,481,-58,-27,-9,489,-61,-35,-8
19,1,365,481,-58,-27,-9,489,-61,-35,-8
19,1,383,481,-58,-27,-9,489,-61,-35,-8
19,1,406,481,-44,-27,-9,489,-61,-35,-8
19,1,424,481,-44,-27,-9,489,-61,-35,-8
19,1,446,481,-44,-27,-9,481,-61,-35,-8
19,1,468,481,-60,-33,-9,481,-61,-35,-8
19,1,485,481,-60,-33,-9,481,-53,-17,-8
19,1,507,481,-60,-33,-9,481,-53,-17,-8
19,1,523,481,-60,-33,-9,481,-53,-28,-8
19,1,542,481,-60,-33,-9,481,-53,-28,-8
19,1,556,481,-60,-33,-9,481,-53,-28,-8
19,1,573,481,-47,-20,-9,481,-53,-28,-8
19,1,586,481,-47,-20,-9,481,-53,-28,-8
19,1,602,481,-47,-20,-9,481,-64,-28,-8
19,1,614,481,-47,-13,-9,481,-64,-28,-8
19,1,628,481,-47,-13,-9,481,-59,-28,-8
19,1,642,481,-47,-13,-9,481,-59,-28,-8
19,1,652,481,-60,-32,-9,481,-49,-28,-8
19,1,661,481,-60,-32,-9,481,-49,-28,-8
19,1,672,481,-60,-32,-9,481,-49,-28,-8
19,1,683,481,-55,-32,-9,481,-49,-28,-8
19,1,690,481,-55,-32,-9,481,-60,-28,-8
19,1,699,481,-55,-32,-9,481,-60,-28,-8
19,1,705,481,-44,-15,-9,481,-60,-28,-8
19,1,712,481,-44,-15,-9,481,-60,-28,-8
19,1,718,481,-44,-15,-9,481,-60,-28,-8
19,1,723,481,-51,-26,-9,481,-67,-39,-8
19,1,726,481,-51,-26,-9,481,-67,-39,-8
19,1,730,481,-51,-26,-9,481,-67,-39,-8
19,1,733,481,-51,-26,-9,481,-67,-39,-8
19,1,735,481,-51,-26,-9,481,-62,-39,-8
19,1,737,481,-51,-26,-9,481,-62,-39,-8
19,1,737,481,-51,-19,-9,481,-62,-39,-8
19,1,738,481,-51,-19,-9,481,-62,-39,-8
19,1,738,481,-51,-19,-9,481,-62,-39,-8
19,1,738,481,-51,-19,-9,481,-62,-39,-8
19,1,3,489,-53,-29,-9,489,-67,-40,-6
19,1,7,489,-53,-29,-9,489,-67,-40,-6
19,1,12,489,-53,-29,-9,489,-67,-40,-6
19,1,20,489,-53,-29,-9,489,-67,-40,-6
19,1,29,489,-53,-29,-9,489,-67,-40,-6
19,1,38,489,-53,-29,-9,489,-67,-40,-6
19,1,50,489,-53,-29,-9,489,-67,-40,-6
19,1,60,489,-53,-29,-9,489,-67,-40,-6
19,1,74,489,-53,-29,-9,489,-67,-40,-6
