Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
52,27,3,484,-51,-29,-7,484,-60,-27,-7
52,27,6,484,-51,-29,-7,484,-60,-27,-7
52,27,14,484,-57,-35,-7,484,-60,-27,-7
52,27,23,484,-57,-35,-7,484,-60,-27,-7
52,27,31,484,-57,-35,-7,484,-60,-27,-7
52,27,40,484,-57,-35,-7,484,-60,-34,-7
52,27,52,484,-57,-35,-7,484,-60,-34,-7
52,27,65,484,-57,-35,-7,484,-54,-21,-7
52,27,77,484,-50,-26,-7,484,-54,-21,-7
52,27,88,484,-50,-26,-7,484,-48,-21,-7
52,27,103,484,-50,-26,-7,484,-48,-21,-7
52,27,119,484,-44,-18,-7,484,-48,-21,-7
52,27,130,484,-44,-18,-7,484,-48,-21,-7
52,27,144,484,-44,-18,-7,484,-48,-21,-7
52,27,155,484,-52,-29,-7,484,-48,-21,-7
52,27,168,484,-52,-29,-7,484,-48,-21,-7
52,27,181,484,-52,-29,-7,484,-48,-21,-7
52,27,191,484,-45,-22,-7,484,-48,-21,-7
52,27,201,484,-45,-22,-7,484,-54,-28,-7
52,27,214,484,-45,-22,-7,484,-54,-28,-7
52,27,227,484,-45,-7,-7,484,-54,-28,-7
52,27,238,484,-45,-7,-7,484,-54,-28,-7
52,27,251,484,-45,-7,-7,484,-54,-28,-7
52,27,261,484,-45,-22,-7,484,-65,-39,-7
52,27,272,484,-45,-22,-7,484,-65,-39,-7
52,27,281,484,-45,-22,-7,484,-65,-39,-7
52,27,291,484,-45,-22,-7,484,-65,-39,-7
52,27,301,484,-45,-22,-7,484,-65,-39,-7
52,27,308,484,-45,-22,-7,484,-65,-39,-7
52,27,316,484,-54,-30,-7,484,-65,-39,-7
52,27,324,484,-54,-30,-7,484,-65,-39,-7
52,27,332,484,-54,-30,-7,484,-65,-39,-7
52,27,338,484,-54,-30,-7,484,-65,-39,-7
52,27,346,484,-54,-30,-7,484,-65,-39,-7
52,27,352,484,-54,-30,-7,484,-65,-39,-7
52,27,361,484,-54,-30,-7,484,-65,-39,-7
52,27,368,484,-54,-30,-7,484,-65,-39,-7
52,27,375,484,-54,-30,-7,484,-65,-39,-7
52,27,381,484,-47,-24,-7,484,-65,-39,-7
52,27,390,484,-47,-24,-7,484,-65,-39,-7
52,27,398,484,-47,-24,-7,484,-65,-39,-7
52,27,405,484,-47,-24,-7,484,-60,-33,-7
52,27,412,484,-47,-24,-7,484,-60,-33,-7
52,27,420,484,-47,-24,-7,484,-60,-33,-7
52,27,428,484,-47,-13,-7,484,-60,-33,-7
52,27,435,484,-47,-13,-7,484,-60,-33,-7
52,27,442,484,-47,-13,-7,484,-60,-33,-7
52,27,450,484,-47,-13,-7,484,-60,-33,-7
52,27,459,484,-47,-13,-7,484,-60,-33,-7
52,27,465,484,-47,-13,-7,484,-60,-33,-7
52,27,474,484,-47,-13,-7,484,-48,-22,-7
52,27,480,484,-47,-13,-7,484,-48,-22,-7
52,27,489,484,-47,-13,-7,484,-48,-22,-7
52,27,497,484,-52,-29,-7,484,-48,-22,-7
52,27,504,484,-52,-29,-7,484,-59,-34,-7
52,27,512,484,-52,-29,-7,484,-59,-34,-7
52,27,519,484,-44,-21,-7,484,-59,-34,-7
52,27,527,484,-44,-21,-7,484,-59,-34,-7
52,27,534,484,-44,-21,-7,484,-59,-34,-7
52,27,542,484,-44,-11,-7,484,-59,-34,-7
52,27,550,484,-44,-11,-7,484,-59,-34,-7
52,27,557,484,-44,-11,-7,489,-59,-34,-7
52,27,564,484,-44,-11,-7,489,-59,-34,-7
52,27,572,484,-44,-11,-7,489,-65,-34,-7
52,27,580,484,-44,-11,-7,489,-65,-34,-7
52,27,587,484,-44,-25,-7,489,-65,-34,-7
52,27,594,484,-44,-25,-7,489,-65,-34,-7
52,27,603,484,-44,-25,-7,489,-58,-34,-7
52,27,612,484,-58,-34,-7,489,-58,-34,-7
52,27,621,484,-58,-34,-7,489,-58,-34,-7
52,27,633,484,-58,-34,-7,489,-58,-34,-7
52,27,644,484,-65,-34,-7,489,-58,-34,-7
52,27,659,484,-65,-34,-7,489,-58,-34,-7
52,27,674,484,-65,-34,-7,489,-58,-34,-7
52,27,685,484,-65,-34,-7,489,-58,-34,-7
52,27,694,489,-65,-34,-7,489,-58,-34,-7
52,27,706,489,-65,-34,-7,489,-50,-24,-7
52,27,718,489,-50,-25,-7,489,-50,-24,-7
52,27,727,489,-50,-25,-7,489,-50,-24,-7
52,27,738,489,-50,-25,-7,489,-55,-24,-7
52,27,747,489,-44,-8,-7,489,-55,-24,-7
52,27,757,489,-44,-8,-7,489,-55,-24,-7
52,27,765,489,-44,-8,-7,489,-55,-24,-7
52,27,774,489,-49,-26,-7,489,-55,-24,-7
52,27,782,489,-49,-26,-7,489,-55,-24,-7
52,27,788,489,-49,-26,-7,489,-55,-24,-7
52,27,794,489,-56,-32,-7,489,-55,-24,-7
52,27,802,489,-56,-32,-7,489,-55,-24,-7
52,27,809,489,-56,-32,-7,489,-55,-24,-7
52,27,815,489,-56,-32,-7,489,-55,-24,-7
