Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
31,1,2,491,-53,-22,-9,491,-65,-30,-8
31,1,7,491,-53,-22,-9,491,-65,-30,-8
31,1,12,491,-53,-22,-9,491,-65,-30,-8
31,1,19,491,-53,-22,-9,491,-65,-30,-8
31,1,29,491,-53,-22,-9,491,-65,-30,-8
31,1,40,491,-58,-35,-9,491,-65,-30,-8
31,1,50,491,-58,-35,-9,491,-65,-41,-8
31,1,63,491,-47,-24,-9,491,-65,-41,-8
31,1,74,491,-47,-24,-9,491,-65,-41,-8
31,1,89,491,-47,-24,-9,491,-65,-41,-8
31,1,104,491,-47,-24,-9,491,-65,-41,-8
31,1,116,491,-54,-33,-9,491,-65,-41,-8
31,1,132,491,-54,-33,-9,491,-65,-41,-8
31,1,146,491,-54,-33,-9,491,-65,-41,-8
31,1,163,491,-67,-43,-9,491,-65,-41,-8
31,1,177,491,-67,-43,-9,491,-65,-34,-8
31,1,195,491,-67,-43,-9,491,-65,-34,-8
31,1,211,491,-67,-43,-9,491,-65,-34,-8
31,1,230,491,-67,-43,-9,491,-65,-34,-8
31,1,246,491,-67,-43,-9,491,-52,-26,-8
31,1,266,491,-52,-30,-9,491,-52,-26,-8
31,1,285,491,-52,-30,-9,491,-62,-35,-8
31,1,300,491,-52,-30,-9,491,-62,-35,-8
31,1,314,491,-52,-21,-9,491,-62,-35,-8
31,1,331,486,-52,-21,-9,491,-62,-35,-8
31,1,347,486,-63,-40,-9,491,-62,-35,-8
31,1,359,486,-63,-40,-9,491,-62,-35,-8
31,1,374,486,-63,-40,-9,491,-62,-35,-8
31,1,384,486,-63,-40,-9,491,-44,-17,-8
31,1,397,486,-58,-40,-9,491,-44,-17,-8
31,1,409,486,-58,-40,-9,491,-57,-23,-8
31,1,417,486,-58,-40,-9,491,-57,-23,-8
31,1,425,486,-58,-30,-9,491,-65,-38,-8
