Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
47,1,3,484,-51,-31,-9,484,-52,-21,-6
47,1,6,484,-51,-31,-9,484,-52,-21,-6
47,1,13,484,-51,-31,-9,484,-52,-21,-6
47,1,22,484,-51,-31,-9,484,-52,-21,-6
47,1,30,484,-60,-37,-9,484,-52,-21,-6
47,1,39,484,-60,-37,-9,484,-52,-21,-6
47,1,51,484,-60,-37,-9,484,-52,-21,-6
47,1,64,484,-68,-37,-9,484,-57,-30,-6
47,1,75,484,-68,-37,-9,484,-57,-30,-6
47,1,90,484,-68,-37,-9,484,-65,-39,-6
47,1,102,484,-68,-37,-9,484,-65,-39,-6
47,1,118,484,-68,-37,-9,484,-60,-39,-6
47,1,135,484,-68,-37,-9,484,-60,-39,-6
47,1,148,484,-58,-37,-9,484,-60,-39,-6
47,1,162,484,-58,-37,-9,484,-60,-39,-6
47,1,180,484,-58,-37,-9,484,-60,-39,-6
47,1,199,484,-58,-37,-9,484,-60,-39,-6
47,1,214,484,-58,-37,-9,484,-60,-39,-6
47,1,234,484,-58,-37,-9,484,-76,-48,-6
47,1,250,484,-44,-14,-9,484,-76,-48,-6
47,1,270,484,-44,-14,-9,484,-70,-48,-6
47,1,287,484,-44,-14,-9,484,-70,-48,-6
47,1,309,484,-44,-26,-9,484,-70,-48,-6
47,1,326,484,-44,-26,-9,484,-70,-48,-6
47,1,348,477,-44,-26,-9,484,-70,-48,-6
47,1,366,477,-58,-36,-9,484,-54,-27,-6
47,1,389,477,-58,-36,-9,484,-54,-27,-6
47,1,412,477,-58,-36,-9,484,-54,-18,-6
47,1,430,477,-44,-22,-9,484,-54,-18,-6
47,1,452,477,-44,-22,-9,484,-65,-39,-6
47,1,470,477,-44,-22,-9,484,-65,-39,-6
47,1,492,477,-44,-22,-9,477,-65,-39,-6
47,1,514,477,-44,-22,-9,477,-65,-39,-6
47,1,532,477,-44,-22,-9,477,-60,-33,-6
47,1,550,477,-58,-35,-9,477,-60,-33,-6
47,1,572,477,-58,-35,-9,477,-60,-33,-6
47,1,594,477,-58,-35,-9,477,-51,-27,-6
47,1,611,477,-49,-28,-9,477,-51,-27,-6
47,1,629,477,-49,-28,-9,477,-57,-27,-6
47,1,651,477,-49,-28,-9,477,-57,-27,-6
47,1,674,477,-44,-22,-9,477,-57,-27,-6
47,1,691,477,-44,-22,-9,477,-57,-27,-6
47,1,709,477,-44,-22,-9,477,-52,-27,-6
47,1,730,477,-57,-34,-9,477,-52,-27,-6
47,1,750,477,-57,-34,-9,477,-52,-27,-6
47,1,766,477,-57,-34,-9,477,-52,-27,-6
47,1,784,477,-44,-21,-9,477,-52,-27,-6
47,1,798,477,-44,-21,-9,477,-61,-35,-6
47,1,814,477,-44,-21,-9,477,-61,-35,-6
47,1,830,477,-49,-27,-9,477,-61,-35,-6
47,1,842,477,-49,-27,-9,477,-61,-35,-6
47,1,856,477,-49,-27,-9,477,-61,-35,-6
47,1,867,477,-56,-34,-9,477,-61,-35,-6
47,1,879,477,-56,-34,-9,477,-61,-35,-6
47,1,889,477,-56,-34,-9,477,-47,-20,-6
47,1,900,477,-49,-26,-9,477,-47,-20,-6
47,1,910,477,-49,-26,-9,477,-47,-20,-6
47,1,918,477,-49,-26,-9,477,-47,-20,-6
47,1,925,477,-44,-10,-9,477,-47,-20,-6
47,1,932,477,-44,-10,-9,477,-47,-20,-6
47,1,939,477,-44,-10,-9,477,-57,-31,-6
47,1,944,477,-58,-35,-9,477,-57,-31,-6
47,1,948,477,-58,-35,-9,477,-57,-31,-6
47,1,953,477,-58,-35,-9,477,-57,-31,-6
47,1,957,477,-58,-35,-9,477,-57,-31,-6
47,1,959,477,-58,-35,-9,477,-57,-31,-6
47,1,961,477,-58,-35,-9,477,-57,-31,-6
