Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
39,1,1,477,-55,-28,-9,477,-59,-34,-8
39,1,3,477,-55,-28,-9,477,-59,-34,-8
39,1,7,477,-55,-28,-9,477,-59,-34,-8
39,1,13,477,-55,-28,-9,477,-59,-34,-8
39,1,21,477,-55,-28,-9,477,-59,-34,-8
39,1,29,477,-55,-34,-9,477,-59,-34,-8
39,1,40,477,-55,-34,-9,477,-59,-34,-8
39,1,52,477,-55,-34,-9,477,-59,-34,-8
39,1,63,477,-55,-34,-9,477,-59,-34,-8
39,1,74,477,-55,-34,-9,477,-59,-34,-8
39,1,88,477,-55,-34,-9,477,-66,-34,-8
39,1,103,477,-62,-34,-9,477,-66,-34,-8
39,1,116,477,-62,-34,-9,477,-45,-20,-8
39,1,129,477,-62,-34,-9,477,-45,-20,-8
39,1,145,477,-55,-34,-9,477,-62,-35,-8
39,1,163,477,-55,-34,-9,477,-62,-35,-8
39,1,177,477,-44,-12,-9,477,-62,-35,-8
39,1,196,477,-44,-12,-9,477,-62,-35,-8
39,1,211,477,-44,-12,-9,477,-62,-35,-8
39,1,230,477,-44,-12,-9,477,-68,-42,-8
39,1,250,477,-54,-29,-9,477,-68,-42,-8
39,1,266,477,-54,-29,-9,477,-61,-34,-8
39,1,283,477,-54,-29,-9,477,-61,-34,-8
39,1,304,477,-62,-40,-9,477,-53,-19,-8
39,1,326,477,-62,-40,-9,477,-53,-19,-8
39,1,344,477,-53,-31,-9,477,-53,-19,-8
39,1,367,477,-53,-31,-9,477,-53,-19,-8
39,1,385,477,-53,-31,-9,477,-53,-19,-8
39,1,408,477,-53,-31,-9,477,-67,-40,-8
39,1,425,477,-44,-22,-9,477,-67,-40,-8
39,1,448,477,-44,-22,-9,477,-62,-40,-8
39,1,470,477,-44,-22,-9,477,-62,-40,-8
39,1,488,477,-62,-39,-9,477,-51,-23,-8
39,1,505,477,-62,-39,-9,477,-51,-23,-8
39,1,527,477,-57,-39,-9,477,-51,-23,-8
39,1,547,477,-57,-39,-9,477,-51,-23,-8
39,1,563,477,-57,-39,-9,477,-51,-23,-8
39,1,582,477,-57,-39,-9,477,-68,-42,-8
39,1,597,477,-44,-8,-9,477,-68,-42,-8
39,1,615,477,-44,-8,-9,477,-68,-42,-8
39,1,633,477,-44,-8,-9,477,-68,-42,-8
39,1,647,469,-68,-42,-9,477,-60,-30,-8
39,1,660,469,-68,-42,-9,477,-60,-30,-8
39,1,676,469,-60,-42,-9,477,-60,-30,-8
39,1,692,469,-60,-42,-9,477,-60,-30,-8
39,1,704,469,-60,-42,-9,477,-60,-30,-8
39,1,716,469,-60,-42,-9,477,-60,-30,-8
39,1,731,469,-60,-28,-9,477,-60,-30,-8
39,1,744,469,-60,-28,-9,477,-67,-39,-8
39,1,755,469,-60,-28,-9,477,-67,-39,-8
39,1,765,469,-52,-28,-9,477,-67,-39,-8
39,1,778,469,-52,-28,-9,469,-67,-39,-8
39,1,790,469,-62,-38,-9,469,-67,-39,-8
39,1,799,469,-62,-38,-9,469,-67,-39,-8
39,1,810,469,-62,-38,-9,469,-67,-39,-8
39,1,818,469,-62,-38,-9,469,-61,-33,-8
39,1,828,469,-62,-38,-9,469,-61,-33,-8
39,1,837,469,-62,-38,-9,469,-48,-16,-8
39,1,844,469,-62,-38,-9,469,-48,-16,-8
39,1,853,469,-54,-30,-9,469,-57,-30,-8
39,1,859,469,-54,-30,-9,469,-57,-30,-8
39,1,867,469,-44,-14,-9,469,-57,-30,-8
39,1,872,469,-44,-14,-9,469,-57,-30,-8
39,1,879,469,-44,-14,-9,469,-57,-30,-8
39,1,885,469,-44,-14,-9,469,-63,-38,-8
39,1,889,469,-55,-33,-9,469,-63,-38,-8
39,1,893,469,-55,-33,-9,469,-63,-38,-8
39,1,898,469,-55,-33,-9,469,-63,-38,-8
39,1,902,469,-46,-21,-9,469,-63,-38,-8
39,1,904,469,-46,-21,-9,469,-63,-38,-8
39,1,907,469,-46,-21,-9,469,-63,-38,-8
39,1,909,469,-46,-21,-9,469,-63,-38,-8
39,1,911,469,-46,-21,-9,469,-63,-38,-8
39,1,913,469,-46,-21,-9,469,-63,-38,-8
39,1,914,469,-51,-29,-9,469,-63,-38,-8
39,1,914,469,-51,-29,-9,469,-68,-38,-8
39,1,914,469,-51,-29,-9,469,-68,-38,-8
39,1,914,469,-51,-29,-9,469,-68,-38,-8
39,1,914,469,-51,-29,-9,469,-68,-38,-8
39,1,3,477,-52,-34,-9,477,-63,-32,-6
39,1,6,477,-52,-34,-9,477,-63,-32,-6
39,1,11,477,-52,-34,-9,477,-63,-32,-6
39,1,19,477,-52,-34,-9,477,-63,-32,-6
39,1,27,477,-52,-34,-9,477,-63,-32,-6
39,1,35,477,-52,-34,-9,477,-63,-32,-6
39,1,47,477,-52,-34,-9,477,-63,-32,-6
39,1,60,477,-52,-34,-9,477,-63,-32,-6
39,1,71,477,-52,-34,-9,477,-63,-38,-6
39,1,82,477,-52,-34,-9,477,-63,-38,-6
39,1,97,477,-52,-34,-9,477,-63,-38,-6
39,1,112,477,-52,-34,-9,477,-51,-24,-6
39,1,125,477,-61,-34,-9,477,-51,-24,-6
39,1,142,477,-61,-34,-9,477,-51,-24,-6
39,1,155,477,-52,-34,-9,477,-61,-35,-6
39,1,173,477,-52,-34,-9,477,-61,-35,-6
39,1,191,477,-44,-8,-9,477,-61,-35,-6
39,1,207,477,-44,-8,-9,477,-66,-35,-6
39,1,222,477,-44,-8,-9,477,-66,-35,-6
39,1,241,477,-44,-8,-9,477,-66,-35,-6
39,1,262,477,-58,-34,-9,477,-60,-35,-6
39,1,278,477,-58,-34,-9,477,-60,-35,-6
