Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
30,27,1,472,-53,-30,-7,472,-71,-44,-6
30,27,4,472,-53,-30,-7,472,-71,-44,-6
30,27,10,472,-53,-30,-7,472,-71,-44,-6
30,27,18,472,-53,-30,-7,472,-71,-44,-6
30,27,25,472,-53,-30,-7,472,-71,-44,-6
30,27,34,472,-53,-30,-7,472,-71,-44,-6
30,27,45,472,-53,-30,-7,472,-71,-44,-6
30,27,58,472,-53,-30,-7,472,-71,-44,-6
30,27,69,472,-53,-30,-7,472,-71,-44,-6
30,27,84,472,-53,-30,-7,472,-63,-36,-6
30,27,95,472,-53,-30,-7,472,-63,-36,-6
30,27,111,472,-53,-30,-7,472,-63,-30,-6
30,27,127,472,-53,-30,-7,472,-63,-30,-6
30,27,140,472,-53,-30,-7,472,-58,-24,-6
30,27,158,472,-53,-30,-7,472,-58,-24,-6
30,27,172,472,-60,-37,-7,472,-58,-24,-6
30,27,191,472,-60,-37,-7,472,-58,-24,-6
30,27,206,472,-60,-37,-7,472,-58,-24,-6
30,27,226,472,-53,-29,-7,472,-49,-16,-6
30,27,242,472,-53,-29,-7,472,-49,-16,-6
30,27,262,472,-53,-29,-7,472,-49,-16,-6
30,27,279,472,-46,-29,-7,472,-49,-16,-6
30,27,300,472,-46,-29,-7,472,-69,-43,-6
30,27,321,472,-46,-29,-7,472,-69,-43,-6
30,27,338,472,-61,-39,-7,472,-69,-43,-6
30,27,354,472,-61,-39,-7,472,-69,-43,-6
30,27,373,472,-61,-39,-7,472,-69,-43,-6
30,27,392,472,-68,-45,-7,472,-64,-43,-6
30,27,406,472,-68,-45,-7,472,-64,-43,-6
30,27,424,472,-68,-45,-7,472,-55,-28,-6
30,27,437,472,-59,-34,-7,472,-55,-28,-6
30,27,454,472,-59,-34,-7,472,-62,-34,-6
30,27,469,472,-59,-34,-7,472,-62,-34,-6
30,27,482,472,-44,-18,-7,472,-62,-34,-6
30,27,494,472,-44,-18,-7,472,-62,-34,-6
30,27,508,472,-44,-18,-7,472,-62,-34,-6
30,27,522,472,-57,-34,-7,472,-69,-42,-6
30,27,533,472,-57,-34,-7,472,-69,-42,-6
30,27,546,472,-57,-34,-7,472,-69,-42,-6
30,27,556,472,-57,-46,-7,472,-69,-42,-6
30,27,567,472,-57,-46,-7,472,-58,-32,-6
30,27,577,472,-57,-46,-7,472,-58,-32,-6
30,27,587,472,-65,-46,-7,472,-58,-32,-6
30,27,596,472,-65,-46,-7,472,-58,-32,-6
30,27,605,472,-65,-46,-7,472,-58,-32,-6
30,27,613,472,-57,-34,-7,472,-50,-19,-6
30,27,622,472,-57,-34,-7,472,-50,-19,-6
30,27,631,472,-57,-34,-7,472,-60,-34,-6
30,27,637,472,-47,-25,-7,472,-60,-34,-6
30,27,645,472,-47,-25,-7,472,-60,-34,-6
30,27,650,472,-47,-25,-7,472,-60,-34,-6
30,27,657,472,-47,-17,-7,472,-60,-34,-6
30,27,662,472,-47,-17,-7,472,-60,-34,-6
30,27,668,472,-47,-17,-7,472,-60,-34,-6
30,27,672,472,-47,-26,-7,477,-72,-44,-6
30,27,676,472,-47,-26,-7,477,-72,-44,-6
30,27,680,472,-47,-26,-7,477,-72,-44,-6
30,27,683,472,-53,-26,-7,477,-72,-44,-6
30,27,685,472,-53,-26,-7,477,-72,-44,-6
30,27,688,472,-53,-26,-7,477,-72,-44,-6
30,27,690,472,-53,-26,-7,477,-72,-44,-6
30,27,692,477,-53,-26,-7,477,-72,-44,-6
30,27,693,477,-53,-26,-7,477,-72,-44,-6
30,27,694,477,-53,-26,-7,477,-72,-44,-6
30,27,694,477,-53,-26,-7,477,-72,-44,-6
30,27,694,477,-53,-26,-7,477,-72,-44,-6
30,27,694,477,-53,-26,-7,477,-72,-44,-6
30,27,694,477,-53,-26,-7,477,-67,-44,-6
30,27,3,472,-57,-34,-7,472,-70,-41,-8
30,27,6,472,-57,-34,-7,472,-70,-41,-8
30,27,11,472,-57,-34,-7,472,-70,-41,-8
30,27,20,472,-57,-34,-7,472,-65,-41,-8
30,27,30,472,-57,-34,-7,472,-65,-41,-8
30,27,38,472,-57,-34,-7,472,-65,-41,-8
30,27,50,472,-57,-34,-7,472,-65,-41,-8
30,27,61,472,-57,-34,-7,472,-65,-41,-8
30,27,75,472,-57,-34,-7,472,-65,-41,-8
30,27,87,472,-57,-34,-7,472,-65,-41,-8
30,27,102,472,-57,-34,-7,472,-56,-30,-8
30,27,117,472,-44,-13,-7,472,-56,-30,-8
30,27,130,472,-44,-13,-7,472,-64,-38,-8
30,27,144,472,-44,-13,-7,472,-64,-38,-8
30,27,162,472,-55,-32,-7,472,-57,-30,-8
30,27,180,472,-55,-32,-7,472,-57,-30,-8
30,27,195,472,-61,-32,-7,472,-57,-30,-8
30,27,214,472,-61,-32,-7,472,-57,-30,-8
30,27,229,472,-61,-32,-7,472,-57,-30,-8
30,27,250,472,-61,-32,-7,472,-50,-22,-8
30,27,270,472,-49,-26,-7,472,-50,-22,-8
30,27,287,472,-49,-26,-7,472,-65,-34,-8
30,27,304,472,-49,-26,-7,472,-65,-34,-8
30,27,325,472,-49,-26,-7,472,-65,-34,-8
30,27,346,472,-49,-26,-7,472,-65,-34,-8
30,27,361,472,-49,-26,-7,472,-65,-34,-8
30,27,376,472,-64,-41,-7,472,-65,-34,-8
30,27,395,472,-64,-41,-7,472,-59,-27,-8
30,27,413,472,-64,-41,-7,472,-59,-27,-8
30,27,427,472,-64,-41,-7,472,-59,-27,-8
30,27,443,472,-64,-41,-7,472,-48,-21,-8
30,27,456,472,-64,-41,-7,472,-48,-21,-8
30,27,472,472,-45,-14,-7,472,-61,-36,-8
30,27,484,472,-45,-14,-7,472,-61,-36,-8
30,27,499,472,-45,-14,-7,472,-61,-36,-8
30,27,514,472,-52,-24,-7,472,-61,-36,-8
30,27,525,472,-52,-24,-7,472,-61,-36,-8
30,27,538,472,-52,-24,-7,472,-61,-36,-8
30,27,548,472,-64,-34,-7,472,-61,-36,-8
30,27,561,472,-64,-34,-7,472,-61,-36,-8
30,27,570,472,-64,-34,-7,472,-61,-36,-8
30,27,581,472,-64,-42,-7,472,-55,-28,-8
30,27,590,472,-64,-42,-7,472,-55,-28,-8
30,27,600,472,-64,-42,-7,472,-55,-28,-8
30,27,609,472,-64,-42,-7,472,-55,-28,-8
30,27,617,472,-64,-42,-7,472,-48,-28,-8
30,27,624,472,-64,-42,-7,472,-48,-28,-8
30,27,633,472,-53,-29,-7,472,-48,-28,-8
30,27,640,472,-53,-29,-7,472,-48,-16,-8
30,27,646,472,-44,-9,-7,472,-48,-16,-8
30,27,652,472,-44,-9,-7,472,-48,-16,-8
30,27,658,472,-44,-9,-7,472,-48,-16,-8
30,27,664,472,-44,-9,-7,472,-48,-16,-8
30,27,669,472,-44,-20,-7,472,-48,-16,-8
30,27,674,472,-44,-20,-7,477,-72,-42,-8
30,27,677,472,-44,-20,-7,477,-72,-42,-8
30,27,681,472,-44,-20,-7,477,-72,-42,-8
30,27,684,472,-44,-20,-7,477,-72,-42,-8
30,27,687,472,-44,-20,-7,477,-72,-42,-8
