Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
45,1,1,477,-53,-33,-9,477,-63,-37,-6
45,1,4,477,-53,-33,-9,477,-63,-37,-6
45,1,9,477,-53,-33,-9,477,-63,-37,-6
45,1,17,477,-53,-33,-9,477,-63,-37,-6
45,1,25,477,-53,-33,-9,477,-63,-37,-6
45,1,35,477,-53,-33,-9,477,-63,-37,-6
45,1,44,477,-68,-40,-9,477,-63,-37,-6
45,1,57,477,-68,-40,-9,477,-63,-37,-6
45,1,68,477,-68,-40,-9,477,-63,-37,-6
45,1,82,477,-68,-40,-9,477,-63,-37,-6
45,1,97,477,-68,-40,-9,477,-63,-37,-6
45,1,109,477,-68,-40,-9,477,-69,-37,-6
45,1,122,477,-68,-40,-9,477,-69,-37,-6
45,1,138,477,-68,-40,-9,477,-61,-37,-6
45,1,156,477,-68,-40,-9,477,-61,-37,-6
45,1,170,477,-57,-34,-9,477,-61,-37,-6
45,1,184,477,-57,-34,-9,477,-61,-37,-6
45,1,203,477,-57,-34,-9,477,-61,-37,-6
45,1,222,477,-57,-34,-9,477,-75,-46,-6
45,1,238,477,-49,-26,-9,477,-75,-46,-6
45,1,259,477,-49,-26,-9,477,-75,-46,-6
45,1,275,477,-49,-26,-9,477,-75,-46,-6
45,1,297,477,-49,-26,-9,477,-67,-46,-6
45,1,318,469,-49,-26,-9,477,-67,-46,-6
45,1,335,469,-61,-37,-9,477,-67,-46,-6
45,1,352,469,-61,-37,-9,477,-67,-46,-6
45,1,373,469,-61,-37,-9,477,-67,-46,-6
45,1,393,469,-61,-37,-9,477,-44,-13,-6
45,1,410,469,-49,-25,-9,477,-44,-13,-6
45,1,430,469,-49,-25,-9,477,-60,-35,-6
45,1,445,469,-49,-25,-9,477,-60,-35,-6
45,1,463,469,-49,-25,-9,477,-65,-35,-6
45,1,477,469,-49,-25,-9,469,-65,-35,-6
45,1,494,469,-55,-25,-9,469,-65,-35,-6
45,1,510,469,-55,-25,-9,469,-65,-35,-6
45,1,523,469,-55,-25,-9,469,-65,-35,-6
45,1,535,469,-55,-25,-9,469,-56,-26,-6
45,1,551,469,-55,-25,-9,469,-56,-26,-6
45,1,565,469,-55,-25,-9,469,-56,-26,-6
45,1,576,469,-55,-25,-9,469,-56,-26,-6
45,1,590,469,-44,-13,-9,469,-56,-33,-6
45,1,600,469,-44,-13,-9,469,-56,-33,-6
45,1,613,469,-44,-23,-9,469,-56,-33,-6
45,1,625,469,-44,-23,-9,469,-56,-33,-6
45,1,634,469,-44,-23,-9,469,-56,-33,-6
45,1,643,469,-44,-23,-9,469,-61,-33,-6
45,1,654,469,-51,-23,-9,469,-61,-33,-6
45,1,664,469,-51,-23,-9,469,-52,-27,-6
45,1,671,469,-51,-23,-9,469,-52,-27,-6
45,1,679,469,-46,-23,-9,469,-52,-27,-6
45,1,687,469,-46,-23,-9,469,-52,-27,-6
45,1,695,469,-46,-23,-9,469,-52,-27,-6
45,1,701,469,-46,-23,-9,469,-52,-27,-6
45,1,709,469,-46,-23,-9,469,-52,-27,-6
45,1,714,469,-46,-23,-9,469,-58,-27,-6
45,1,720,469,-46,-5,-9,469,-58,-27,-6
45,1,724,469,-46,-5,-9,469,-58,-27,-6
45,1,729,469,-46,-5,-9,469,-58,-27,-6
45,1,734,469,-46,-23,-9,469,-58,-27,-6
45,1,737,469,-46,-23,-9,469,-58,-27,-6
45,1,741,469,-52,-29,-9,469,-58,-27,-6
45,1,743,469,-52,-29,-9,469,-58,-27,-6
45,1,746,469,-52,-29,-9,469,-58,-27,-6
45,1,748,469,-52,-29,-9,469,-58,-27,-6
45,1,750,469,-52,-29,-9,469,-58,-27,-6
45,1,751,469,-52,-29,-9,469,-58,-27,-6
45,1,752,469,-52,-29,-9,469,-58,-27,-6
45,1,752,469,-52,-22,-9,469,-58,-27,-6
45,1,752,469,-52,-22,-9,469,-58,-27,-6
