Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
5,1,2,494,-51,-21,-10,494,-61,-35,-5
5,1,5,494,-51,-21,-10,494,-61,-35,-5
5,1,10,494,-51,-21,-10,494,-61,-35,-5
5,1,15,494,-51,-27,-10,494,-61,-35,-5
5,1,24,494,-51,-27,-10,494,-61,-35,-5
5,1,34,494,-51,-27,-10,494,-61,-35,-5
5,1,43,494,-51,-27,-10,494,-61,-35,-5
5,1,53,494,-51,-27,-10,494,-61,-35,-5
5,1,66,494,-51,-27,-10,494,-61,-35,-5
5,1,80,494,-51,-27,-10,494,-61,-35,-5
5,1,92,494,-51,-27,-10,494,-61,-35,-5
5,1,104,494,-51,-27,-10,494,-66,-35,-5
5,1,119,494,-51,-27,-10,494,-66,-35,-5
5,1,135,494,-51,-27,-10,494,-58,-35,-5
5,1,148,494,-51,-27,-10,494,-58,-35,-5
5,1,166,494,-51,-27,-10,494,-53,-29,-5
5,1,180,494,-51,-27,-10,494,-53,-29,-5
5,1,198,494,-58,-35,-10,494,-53,-29,-5
5,1,217,494,-58,-35,-10,494,-53,-29,-5
5,1,233,494,-58,-35,-10,494,-53,-29,-5
5,1,249,494,-58,-35,-10,494,-53,-29,-5
5,1,269,494,-58,-35,-10,494,-53,-29,-5
5,1,290,494,-58,-35,-10,494,-53,-29,-5
5,1,306,494,-58,-35,-10,494,-53,-29,-5
5,1,328,494,-48,-23,-10,494,-65,-39,-5
5,1,345,494,-48,-23,-10,494,-65,-39,-5
5,1,368,494,-48,-23,-10,494,-65,-39,-5
5,1,386,494,-48,-23,-10,494,-65,-39,-5
5,1,408,494,-48,-23,-10,494,-65,-39,-5
5,1,431,477,-48,-23,-10,494,-59,-39,-5
5,1,449,477,-68,-38,-10,494,-59,-39,-5
5,1,467,477,-68,-38,-10,494,-51,-26,-5
5,1,489,477,-68,-38,-10,494,-51,-26,-5
5,1,512,477,-59,-38,-10,494,-60,-34,-5
5,1,529,477,-59,-38,-10,494,-60,-34,-5
5,1,551,477,-44,-21,-10,494,-60,-34,-5
5,1,569,477,-44,-21,-10,494,-60,-34,-5
5,1,591,477,-44,-21,-10,494,-60,-34,-5
5,1,613,477,-44,-21,-10,477,-72,-43,-5
5,1,631,477,-44,-21,-10,477,-72,-43,-5
5,1,648,477,-44,-21,-10,477,-51,-26,-5
5,1,670,477,-44,-21,-10,477,-51,-26,-5
