Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
42,27,1,469,-52,-30,-7,469,-65,-38,-6
42,27,4,469,-52,-30,-7,469,-65,-38,-6
42,27,8,469,-52,-30,-7,469,-65,-38,-6
42,27,13,469,-52,-30,-7,469,-65,-38,-6
42,27,22,469,-52,-30,-7,469,-65,-38,-6
42,27,30,469,-52,-30,-7,469,-65,-38,-6
42,27,41,469,-52,-30,-7,469,-65,-38,-6
42,27,50,469,-44,-20,-7,469,-65,-38,-6
42,27,63,469,-44,-20,-7,469,-65,-38,-6
42,27,75,469,-44,-20,-7,469,-65,-38,-6
42,27,89,469,-53,-30,-7,469,-60,-38,-6
42,27,101,469,-53,-30,-7,469,-60,-38,-6
42,27,117,469,-53,-30,-7,469,-60,-38,-6
42,27,133,469,-53,-30,-7,469,-60,-38,-6
42,27,146,469,-53,-30,-7,469,-60,-38,-6
42,27,160,469,-53,-30,-7,469,-60,-38,-6
42,27,178,469,-62,-40,-7,469,-60,-38,-6
42,27,196,469,-62,-40,-7,469,-60,-38,-6
42,27,212,469,-62,-40,-7,469,-60,-38,-6
42,27,231,469,-48,-24,-7,469,-47,-19,-6
42,27,247,469,-48,-24,-7,469,-47,-19,-6
42,27,267,469,-48,-24,-7,477,-65,-33,-6
42,27,288,469,-54,-32,-7,477,-65,-33,-6
42,27,305,469,-54,-32,-7,477,-65,-41,-6
42,27,322,469,-54,-32,-7,477,-65,-41,-6
42,27,344,469,-66,-42,-7,477,-65,-41,-6
42,27,367,469,-66,-42,-7,477,-65,-41,-6
42,27,385,469,-66,-42,-7,477,-65,-41,-6
42,27,408,477,-55,-32,-7,477,-58,-32,-6
42,27,426,477,-55,-32,-7,477,-58,-32,-6
42,27,448,477,-55,-32,-7,477,-58,-32,-6
42,27,466,477,-46,-23,-7,477,-58,-32,-6
42,27,488,477,-46,-23,-7,477,-67,-41,-6
42,27,506,477,-46,-23,-7,477,-67,-41,-6
42,27,528,477,-62,-38,-7,477,-67,-41,-6
42,27,546,477,-62,-38,-7,477,-67,-41,-6
42,27,568,477,-62,-38,-7,477,-67,-41,-6
42,27,590,477,-68,-46,-7,477,-62,-35,-6
42,27,608,477,-68,-46,-7,477,-62,-35,-6
42,27,630,477,-68,-46,-7,477,-50,-21,-6
42,27,648,477,-44,-14,-7,477,-50,-21,-6
