Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
10,27,3,494,-47,-20,-7,494,-61,-35,-8
10,27,7,494,-47,-20,-7,494,-61,-35,-8
10,27,14,494,-47,-20,-7,494,-61,-35,-8
10,27,21,494,-47,-20,-7,494,-61,-35,-8
10,27,31,494,-47,-20,-7,494,-61,-35,-8
10,27,41,494,-47,-20,-7,494,-61,-35,-8
10,27,49,494,-47,-20,-7,494,-61,-35,-8
10,27,57,494,-47,-20,-7,494,-54,-28,-8
10,27,64,494,-47,-20,-7,494,-54,-28,-8
10,27,73,494,-52,-29,-7,494,-54,-28,-8
10,27,81,494,-52,-29,-7,494,-61,-35,-8
10,27,88,494,-52,-29,-7,494,-61,-35,-8
10,27,94,494,-44,-16,-7,494,-47,-21,-8
10,27,103,494,-44,-16,-7,494,-47,-21,-8
10,27,111,494,-44,-16,-7,494,-47,-21,-8
10,27,118,494,-44,-16,-7,494,-47,-21,-8
10,27,124,494,-55,-32,-7,494,-47,-21,-8
10,27,133,494,-55,-32,-7,494,-47,-21,-8
10,27,141,494,-55,-32,-7,494,-47,-21,-8
10,27,148,494,-55,-32,-7,494,-58,-31,-8
10,27,154,494,-48,-22,-7,494,-58,-31,-8
10,27,163,494,-48,-22,-7,494,-58,-31,-8
10,27,171,494,-48,-22,-7,494,-58,-31,-8
10,27,178,494,-48,-22,-7,494,-58,-31,-8
10,27,186,494,-48,-22,-7,494,-58,-31,-8
10,27,193,494,-48,-10,-7,494,-63,-37,-8
10,27,201,494,-48,-10,-7,494,-63,-37,-8
10,27,209,494,-48,-25,-7,494,-63,-37,-8
10,27,216,494,-48,-25,-7,494,-56,-30,-8
10,27,224,494,-48,-25,-7,494,-56,-30,-8
10,27,231,494,-48,-25,-7,494,-56,-30,-8
10,27,239,494,-48,-25,-7,494,-56,-30,-8
10,27,246,494,-48,-25,-7,494,-56,-30,-8
10,27,254,494,-48,-25,-7,494,-56,-30,-8
10,27,263,494,-58,-36,-7,494,-56,-30,-8
