Next Train ID,Final Train ID,Distance from station,BS_1_1,RSRP_1_1,RSSI_1_1,RSRQ_1_1,BS_2_1,RSRP_2_1,RSSI_2_1,RSRQ_2_1
11,1,1,472,-57,-34,-5,472,-67,-35,-5
11,1,4,472,-57,-34,-5,472,-67,-35,-5
11,1,9,472,-57,-34,-5,472,-67,-35,-5
11,1,17,472,-57,-34,-5,472,-67,-35,-5
11,1,26,472,-57,-34,-5,472,-67,-42,-5
11,1,34,472,-57,-34,-5,472,-67,-42,-5
11,1,44,472,-57,-34,-5,472,-67,-42,-5
11,1,56,472,-57,-34,-5,472,-67,-42,-5
11,1,70,472,-47,-19,-5,472,-67,-42,-5
11,1,82,472,-47,-19,-5,472,-67,-42,-5
11,1,97,472,-47,-12,-5,472,-67,-42,-5
11,1,109,472,-47,-12,-5,472,-67,-42,-5
11,1,125,472,-47,-12,-5,472,-67,-42,-5
11,1,142,472,-47,-12,-5,472,-67,-42,-5
11,1,156,472,-66,-43,-5,472,-67,-42,-5
11,1,173,472,-66,-43,-5,472,-60,-33,-5
11,1,188,472,-66,-43,-5,472,-60,-33,-5
11,1,207,472,-58,-34,-5,472,-52,-33,-5
11,1,222,472,-58,-34,-5,472,-52,-33,-5
11,1,242,472,-58,-34,-5,472,-52,-33,-5
11,1,262,472,-58,-34,-5,472,-52,-33,-5
11,1,279,472,-58,-34,-5,472,-52,-33,-5
11,1,296,472,-58,-34,-5,472,-58,-33,-5
11,1,317,472,-49,-24,-5,472,-58,-33,-5
11,1,339,472,-49,-24,-5,472,-67,-33,-5
11,1,356,472,-49,-24,-5,472,-67,-33,-5
11,1,372,465,-44,-24,-5,472,-61,-33,-5
11,1,393,465,-44,-24,-5,472,-61,-33,-5
11,1,414,465,-66,-43,-5,472,-61,-33,-5
11,1,431,465,-66,-43,-5,472,-61,-33,-5
11,1,452,465,-66,-43,-5,472,-61,-33,-5
11,1,468,465,-66,-43,-5,472,-55,-33,-5
11,1,489,465,-60,-34,-5,472,-55,-33,-5
11,1,509,465,-60,-34,-5,472,-61,-33,-5
11,1,525,465,-60,-34,-5,472,-61,-33,-5
11,1,540,465,-51,-25,-5,472,-61,-33,-5
11,1,558,465,-51,-25,-5,472,-61,-33,-5
11,1,575,465,-51,-25,-5,472,-61,-33,-5
11,1,589,465,-44,-18,-5,465,-61,-33,-5
11,1,605,465,-44,-18,-5,465,-61,-33,-5
11,1,618,465,-44,-18,-5,465,-67,-33,-5
11,1,634,465,-65,-42,-5,465,-67,-33,-5
11,1,646,465,-65,-42,-5,465,-44,-16,-5
11,1,661,465,-65,-42,-5,465,-44,-16,-5
11,1,675,465,-55,-30,-5,465,-60,-33,-5
11,1,685,465,-55,-30,-5,465,-60,-33,-5
11,1,696,465,-55,-30,-5,465,-60,-33,-5
11,1,709,465,-55,-30,-5,465,-60,-33,-5
11,1,721,465,-55,-30,-5,465,-60,-33,-5
11,1,730,465,-55,-30,-5,465,-60,-33,-5
11,1,741,465,-46,-24,-5,465,-60,-33,-5
11,1,750,465,-46,-24,-5,465,-65,-33,-5
11,1,760,465,-46,-24,-5,465,-65,-33,-5
11,1,769,465,-46,-24,-5,465,-65,-40,-5
11,1,776,465,-46,-24,-5,465,-65,-40,-5
11,1,783,465,-46,-24,-5,465,-65,-40,-5
11,1,792,465,-59,-31,-5,465,-65,-40,-5
11,1,799,465,-59,-31,-5,465,-65,-32,-5
11,1,805,465,-59,-31,-5,465,-65,-32,-5
11,1,810,465,-65,-41,-5,465,-65,-32,-5
11,1,816,465,-65,-41,-5,465,-45,-18,-5
11,1,821,465,-65,-41,-5,465,-45,-18,-5
11,1,825,465,-53,-30,-5,465,-45,-18,-5
11,1,829,465,-53,-30,-5,465,-45,-18,-5
11,1,833,465,-53,-30,-5,465,-45,-18,-5
11,1,837,465,-53,-30,-5,465,-45,-18,-5
11,1,840,465,-53,-30,-5,465,-61,-34,-5
11,1,843,465,-53,-30,-5,465,-61,-34,-5
11,1,844,465,-53,-30,-5,465,-61,-34,-5
11,1,846,465,-53,-30,-5,465,-61,-34,-5
11,1,848,465,-53,-30,-5,465,-61,-34,-5
11,1,848,465,-47,-24,-5,465,-61,-34,-5
11,1,849,465,-47,-24,-5,465,-61,-34,-5
11,1,849,465,-47,-24,-5,465,-61,-34,-5
11,1,849,465,-52,-24,-5,465,-61,-34,-5
11,1,1,472,-59,-35,-5,472,-65,-40,-6
11,1,4,472,-59,-35,-5,472,-65,-40,-6
11,1,8,472,-59,-35,-5,472,-65,-40,-6
11,1,14,472,-59,-35,-5,472,-65,-40,-6
11,1,23,472,-54,-35,-5,472,-65,-40,-6
11,1,33,472,-54,-35,-5,472,-65,-40,-6
11,1,42,472,-54,-28,-5,472,-65,-40,-6
11,1,55,472,-54,-28,-5,472,-65,-40,-6
11,1,65,472,-54,-28,-5,472,-65,-40,-6
11,1,80,472,-49,-28,-5,472,-65,-40,-6
11,1,94,472,-49,-28,-5,472,-65,-40,-6
11,1,107,472,-49,-28,-5,472,-65,-40,-6
11,1,123,472,-49,-28,-5,472,-65,-40,-6
11,1,136,472,-49,-28,-5,472,-65,-40,-6
11,1,153,472,-49,-28,-5,472,-65,-40,-6
11,1,167,472,-61,-40,-5,472,-56,-27,-6
11,1,186,472,-61,-40,-5,472,-56,-27,-6
11,1,204,472,-61,-40,-5,472,-56,-27,-6
11,1,220,472,-61,-40,-5,472,-56,-27,-6
11,1,235,472,-61,-40,-5,472,-56,-27,-6
11,1,255,472,-61,-40,-5,472,-56,-27,-6
11,1,276,472,-61,-40,-5,472,-56,-33,-6
11,1,293,472,-61,-40,-5,472,-56,-33,-6
11,1,310,472,-61,-40,-5,472,-56,-33,-6
11,1,332,472,-45,-22,-5,472,-66,-40,-6
11,1,353,472,-45,-22,-5,472,-66,-40,-6
11,1,369,472,-59,-36,-5,472,-66,-40,-6
11,1,390,465,-59,-36,-5,472,-55,-31,-6
11,1,407,465,-59,-36,-5,472,-55,-31,-6
11,1,428,465,-59,-36,-5,472,-55,-31,-6
11,1,449,465,-59,-36,-5,472,-55,-31,-6
11,1,465,465,-64,-36,-5,472,-55,-31,-6
11,1,482,465,-64,-36,-5,472,-55,-31,-6
11,1,503,465,-59,-36,-5,472,-55,-31,-6
11,1,522,465,-59,-36,-5,472,-55,-31,-6
11,1,537,465,-50,-26,-5,472,-55,-31,-6
11,1,555,465,-50,-26,-5,472,-66,-40,-6
11,1,570,465,-50,-26,-5,465,-66,-40,-6
11,1,587,465,-50,-26,-5,465,-66,-40,-6
11,1,600,465,-50,-26,-5,465,-53,-26,-6
11,1,616,465,-45,-26,-5,465,-53,-26,-6
11,1,629,465,-45,-26,-5,465,-53,-26,-6
11,1,644,465,-63,-40,-5,465,-53,-26,-6
11,1,656,465,-63,-40,-5,465,-53,-26,-6
11,1,670,465,-58,-40,-5,465,-53,-26,-6
11,1,684,465,-58,-40,-5,465,-53,-26,-6
11,1,695,465,-58,-40,-5,465,-53,-26,-6
11,1,707,465,-58,-40,-5,465,-53,-26,-6
11,1,717,465,-58,-40,-5,465,-60,-34,-6
11,1,729,465,-58,-32,-5,465,-60,-34,-6
11,1,740,465,-58,-32,-5,465,-60,-34,-6
11,1,749,465,-44,-17,-5,465,-65,-34,-6
11,1,757,465,-44,-17,-5,465,-65,-34,-6
11,1,767,465,-44,-17,-5,465,-65,-34,-6
